date,resolutionnr,resolution,pagenr
1619-03-26 00:00:00,510," Gecommitteerde Raden ter Admiraliteit te Dokkum zenden dd. 12 maart a devolgende nominaties over: convooimeester te Staveren Wijbrant Jongestal en EpeRiverds, contrerolleur te Makkum Albert Eppens en Willem Cloet, contrerolleur teCoevorden Hendrick Baerdt en Siverd Baert.   Een tweede brief van 13 maart b bevat andere nominaties; Gecommitteerde Radenschrijven 0 zich te moeten houden aan hun instructie.  Op verzoek van de gedeputeerden van Groningen wordt de commissie uitgesteld d(550).",79
1619-03-26 00:00:00,511," De vorst van Brandenburg schrijft dd. Kleef 16 maart a dat hij aldaar op de 14emet zijn vrouw behouden is aangekomen. Hij bedankt H.H.M, voor de aan zijn radenbewezen diensten.   Besloten wordt de brief beleefd te beantwoorden en de vorst te verwelkomen b . Deresolutie op de pillegift voor zijn dochter zal opgezocht worden 0 (1618 no. 2490).",80
1619-03-26 00:00:00,512, Een tweede brief van de vorst dd. 6 maart betreffende enige gevangen genomenNederlandse soldaten wordt aan Maurits en de Raad van State meegedeeld (1618 no.3373).,80
1619-03-26 00:00:00,513," De gedeputeerden van Gelderland, Holland, Zeeland en Groningen verklarendat hun principalen de muntstempels hebben ingetrokken, uitgezonderd die van dedukaat, de rijksdaalder en de leeuwendaalder, en zich houden aan het provisioneelplakkaat.   In twee brieven dd. Kampen 5 en 13 maart o.s. a beantwoorden de magistraten vanDeventer, Kampen en Zwolle de brieven van H.H.M, van 18 febr. en 14 maart betref-fende het intrekken van de muntstempels. Zij handhaven de rechten van hunRijksmunten en beklemtonen de ondergeschiktheid daarvan aan de Rijksregels.   Johan van Hemert en Arent Gerritsz., gedeputeerden van Overijssel, overhandigennamens de Hanzesteden Deventer, Kampen en Zwolle nog een remonstrantie"" waarin,als de andere provincies zouden besluiten tot maatregelen tegen de Rijksmunten, ge-protesteerd wordt tegen de inbreuken op hun rechten en privileges.   N a deliberatie wordt besloten een gekwalificeerd persoon naar de steden te zendenmet de instructie hen ertoe te brengen de stempels voor drie maanden in te trekken. Desteden behoren hier des te minder bezwaar tegen te maken omdat het recht van munthun niet betwist wordt. Als de steden zich niet willen schikken moet de gecommitteerdehun aanzeggen dat H.H.M, zullen besluiten de levering van muntspecie aan deRijksmunten te verbieden b (467, 539, 584).",80
1619-03-26 00:00:00,514, Van een schriftelijk voorstel betreffende de stijging van de geldkoers krijgen deprovincies kopie.   Op een remonstrantie van de generaalmeesters van de Munt wordt niet geresolveerd.,80
1619-03-26 00:00:00,515, Michiel Cornelisz. Blauw uit Amsterdam en andere reders van het schip denOrangeboom krijgen brieven van voorschrijven aan de Algerijnen voor de vrijlating vanhun schip a .,80
1619-03-26 00:00:00,516," Het concept-antwoord aan de viceroy en duana te Algiers wordt gelezen 3 (471,536).",80
1619-03-26 00:00:00,517," Luntius krijgt uit medelijden eenmaal 12 pond Vlaams 3 .       gestal de eed af te nemen (R 6 april). Het traktement van Jongestal wordt verhoogd tot 250       Kar. gld. per jaar (R 23 mei). De machtiging van 6 april in S.G. 5483 I (kopie), evenals de       aanschrijving van de traktementsverhoging (minuut).",80
1619-03-27 00:00:00,518," Voor de onkosten van de gecommitteerden naar Oost-Friesland wordt een or-donnantie gedep�cheerd ten bedrage van 1.800 gld. a .   Geeresteyn en Deutecom, burgemeester van Deventer, worden aan de gecommitteer-den toegevoegd. Aan de provincies Utrecht en Overijssel wordt geschreven deze herenertoe te bewegen de deputatie aan te nemen en aan de heren zelf wordt geschreven decommissie aan te willen nemen en zich naar Oost-Friesland te begeven b .   De gedeputeerden van de graaf en de andere gedeputeerden zullen de volgende dagbescheiden en afscheid gegeven worden, daar H.H.M, van plan zijn hun gecommitteer-den weer derwaarts te zenden.   President Van Brakel en de griffier worden gemachtigd de instructie voor de gecom-mitteerden te tekenen (502, 534).",81
1619-03-27 00:00:00,519," Aan Essen, Muys en Hemert, die met toestemming voor enige dagen naar Dor-drecht vertrekken, wordt verzocht aldaar te informeren naar de gedragingen van Sapmaen de andere geciteerde Remonstranten en daarop van advies te dienen. De geciteerdenwordt verboden zonder toestemming van de Synode uit Dordrecht te vertrekken (454,579).   Aan de commissarissen-politiek wordt geschreven dat de gecommitteerden van deStaten van Holland naar voren hebben gebracht dat er in de Republiek en bij de koningvan Groot-Brittanni� veel bedenkingen zijn tegen de leer van Conradus Vorstius.H.H.M, zouden graag zien dat de Synode die leer, zoals die is vastgelegd in boeken engedrukte verklaringen, onderzoekt en bij een goede gelegenheid openlijk verklaart watdie leer inhoudt. De Synode dient zich echter hier niet te lang mee bezig te houden (691 ).",81
1619-03-27 00:00:00,520," Het verzoek van Petrus Lucanus Plessius, gewezen predikant te Gulik, om eenvoorlopige onderstand wordt afgewezen 3 (1207).",81
1619-03-27 00:00:00,521, Het geraffineerde zout van de denne zal op dezelfde wijze als het voorgaandejaar verpacht worden11.,81
1619-03-27 00:00:00,522," Op het rekest van de zwagers Arent van Seller en Hans van de Kamer wordtadvies gevraagd aan de superintendenten van de middelen van Brabant, gehoord deontvanger-generaal van die middelen (1618 no. 2055; 2906).",81
1619-03-27 00:00:00,523, Het verzoek van Joseph Pallache om subsidie in zijn huishuur wordt afgewezen3.,81
1619-03-27 00:00:00,524," Het extraordinaris traktement van Henri Stradfort, appoint� onder kol. Ogle, wordt voor eenjaar verlengd.",81
1619-03-27 00:00:00,525," Marcus Jansz. uit Amsterdam krijgt voor zeven jaar octrooi voor het bouwen en oprichten van watermolens ,,ende allomme aen te voeren, mette welcke men bequame-lijck groote meren ende binnenlandtsche wateren kan uuytmalen ende drooghmae-cken, door 't trecken van ossen, met eene groote quantiteyt tseffens, soodat men in cor- ten tijden, hoewel de wateren mochten groot zijn, deselve sal kunnen uuytmalen endeledigen"". Binnen eenjaar dient hij een model van zijn uitvinding te tonen en een exem-plaar in het groot op te richten"" (2053).",81
1619-03-27 00:00:00,526, Het verzoek van Gerrit Evertsz. te Amsterdam om traktement wordt afgewezen(1769).,82
1619-03-27 00:00:00,527, Op het verzoek van Anthonis Utenhove om ordonnantie voor de betaling vanzijn traktement wordt niet geresolveerd 3 .,82
1619-03-27 00:00:00,528," Claude de Chamroy, geappointeerd edelman bij de garde van Z.Ex., krijgt 30gld. voor zijn vertrek naar Frankrijk.   Herman Althoff, adelborst onder de garde van Z.Ex., krijgt 50 gld. voor het te Haar-lem en Leiden aanplakken van het plakkaat op de afdanking van de waardgelders.",82
1619-03-28 00:00:00,529, Voor de declaratie van Johan Oom van de kosten van het verblijf van de Zweed-se extraordinaris ambassadeur Kisky wordt op advies van De Bie ordonnantiegedep�cheerd.,82
1619-03-28 00:00:00,530, Besloten wordt voor woensdag 17 april een algemene vasten- en biddag uit teschrijven 3 .,82
1619-03-28 00:00:00,531, Gedeputeerde Staten van Groningen nomineren dd. 13 maart 3 raadsheer Lode-wijck Schultz in de Admiraliteit van Dokkum in de plaats van Joachim Canter. Hij magter plaatse de eed afleggen.,82
1619-03-28 00:00:00,532, Een brief met bijlagen van de vorst van Brandenburg dd. Kleef 19 maart tengunste van de inwoners van Aken wordt voor advies in handen van de Raad van Stategesteld (1287).,82
1619-03-28 00:00:00,533, Eveneens een rekest van Mr. Adriaen Tserlippens.   Ondanks een voorschrijven van Maurits wordt besloten bij deze resolutie te blijven.,82
1619-03-28 00:00:00,534," Na bescheiden te zijn compareren Wiarda, Bueren en Amama. Hun wordt mee-gedeeld dat H.H.M, hun remonstrantie onderzocht hebben en besloten hebben de ge-committeerden weer naar Oost-Friesland te zenden. Comparanten bedanken voor dezemededeling en zullen het hunne tot een goede oplossing bijdragen.   Aan de magistraat van Amsterdam wordt geschreven Cromhout ertoe te willen be-wegen zich naar Oost-Friesland te begeven. Als hij beslist niet kan wordt de magistraatgemachtigd een ander in zijn plaats te laten gaan 3 (518, 560).",82
1619-03-28 00:00:00,535," Een op naam van Van der Mijle gepresenteerd rekest wordt gelezen 3 . Na zijnvorige rekesten is hij in alle stilte te zijnen huize en bij vrienden verbleven; ondanks veelmoeite heeft hij niet kunnen vernemen of H.H.M., genoegen nemend met de door hemaangevoerde redenen, hem zijn resterende tijd in de Raad van State willen laten uitzit-       Het octrooi van 27 maart in S.G. 4934 (minuut, waarvoor het rekest gebruikt is). Aldaar ook       een afbeelding van het model (orig.; beschadigd). Het octrooi eveneens in S.G. 12.302 fol.",82
1619-03-28 00:00:00,106, De beide res. gedrukt bij Dodt van Flensburg VII p. 59 en 62.,82
1619-03-28 00:00:00,536," Aan de vastgestelde brieven aan viceroy en duane van Algiers zal de volgendeclausule toegevoegd worden: als zij niet ingaan op het aanbod van H.H.M, worden zijverzocht Wijnant de Keyser (die gezonden en ontvangen is als hun openbare dienaar)met zijn mensen en goederen vrij en ongestoord te laten vertrekken.   Johan Manricques krijgt 300 gld. voor de onkosten op zijn heen- en terugreis naarAlgiers"".   Maurits wordt verzocht via Manricques aan Quast te schrijven overeenkomstig degenomen resolutie b (516, 1333).   N a het rapport van gecommitteerden gehoord te hebben wordt niet geresolveerd opde rekeningen van De Keyser 0 (418, 1405).",83
1619-03-28 00:00:00,537," Obdam brengt het advies van Maurits op het rekest van Bewindhebbers van deNoordse Compagnie over: de Compagnie kan bijgestaan worden door twee oorlogs-schepen, uit te rusten te Rotterdam en Amsterdam. Als er in Engeland geen overeen-stemming bereikt wordt kan men nog eens twee schepen assistentie laten verlenen. N adeliberatie gaan H.H.M, hiermee accoord a (482, 743).",83
1619-03-28 00:00:00,538," Carleton compareert en deelt het overlijden van de koningin van Groot-Brit-tanni� mee. Jacobus I wenst H.H.M, een voorspoedige regering toe.   H.H.M, verklaren bedroefd te zijn over het overlijden en bedanken voor de medede-ling. Manmaker en Aetsma worden gecommitteerd om ten huize van Carleton rouwbe-klag te doen ,,in optima forma"".",83
1619-03-28 00:00:00,539," De gedeputeerden van Gelderland verklaren dat het Hof van Gelderland bijbrief van 15 maart bericht heeft dat het de muntstempeis heeft ingetrokken. Als Utrechten Overij ssel echter hiertoe niet overgaan zal het zij n muntmeester verder laten munten.   De provincies vermanen elkaar zich aan het provisioneel plakkaat te houden (513,544).",83
1619-03-28 00:00:00,540," Doubleth mag de somma van 600 Kar. gld., die bij resolutie van 20 febr. 1604verstrekt zijn aan de weduwe van de heer van Famars, in rekening brengen daar er geenkans is dat dit geld terugbetaald wordt.",83
1619-03-28 00:00:00,541, Jan Jansz. Smith uit Dordrecht verzoekt gezien zijn lange staat van dienst eentraktement gedurende het Bestand. Advies wordt gevraagd aan de Raad van State'1.,83
1619-03-28 00:00:00,542, Gerrit Bijma wordt aanbevolen a aan het College ter Admiraliteit te Dokkumvoor het eerste ambt dat vrijkomt in de provincie Groningen.,83
1619-03-29 00:00:00,543," Ontvangen een brief van Brederode, dd. Heidelberg 16 maart11.",84
1619-03-29 00:00:00,544," De gedeputeerden van Zeeland delen een brief van hun principalen mee: demuntstempels zijn ingetrokken en de comptabele ambtenaren is de eed afgenomen. Deandere provincies bedanken Zeeland en verzoeken een kopie van de eed (539, 567).",84
1619-03-29 00:00:00,545, Jan Jansz. van Loon krijgt brieven van voorschrijven aan viceroy en duane teAlgiers voor vergoeding van zijn in 1616 in beslag genomen schip en koopwaren 3 .,84
1619-03-29 00:00:00,546," Op een rekest van Jan Clerck dient de Noordse Compagnie binnen veertiendagen te dupliceren (405, 709).",84
1619-03-29 00:00:00,547," Hillebrant Jacobsz. van Wouw en Aert Meurs, drukker en boekverkoper, bei-den te Den Haag, verzoeken beiden het alleenrecht voor het mogen drukken en uitge-ven van de akten en decreten van de Nationale Synode a (701).",84
1619-03-29 00:00:00,548," Vooght en Manmaker rapporteren het advies van Maurits op de concepten vanhet antwoord aan en de recredentie voor Boissise. Na hernieuwde deliberatie worden deconcepten gearresteerd. De rapporteurs worden gecommitteerd om beiden aan de am-bassadeur te overhandigen en tevens de eerder geweigerde gouden ketting opnieuw aante bieden. Zij mogen Boissise tot Rotterdam vergezellen.   Het antwoord: Lodewijk XIII wordt bedankt voor de goede zorgen die hij nog steedsaan de Republiek wijdt. H.H.M, betreuren het dat de binnenlandse onrust in Z.M.'sland voortduurt, ondanks de verwijdering van de koningin. Zij houden hun troepenparaat; de Aartshertogen lichten 12.000 voetknechten en 2.000 man te paard en de ko-ning van Spanje rust schepen uit. H.H.M, verzoeken zeer dringend de betaling van deachterstallen van de Franse regimenten en cavalerie te regelen.   Z.M. wordt bedankt voor zijn goede raadgevingen wat betreft de toestand van deRepubliek. H.H.M, geloven dat zijn tussenkomst voor de gevangenen oprecht is maardat hij slechte raadgevers heeft gehad. Als hij beter ge�nformeerd zou zijn zou Z.M. defactionisten veroordelen, die de eenheid, de religie en dejustitie omver willen werpen ende staat te gronde wilden richten. Van hen bevrijd zal de Republiek Z.M. meer vandienst kunnen zijn.   Wat de klachten van 's konings onderdanen betreft. H.H.M, zullen hun goede enkorte rechtspraak laten wedervaren. Zij hopen dat Z.M. een einde maakt aan de vanFranse zijde uitgevoerde berovingen van hun onderdanen.   Boissise wordt bedankt voor de door hem bewezen diensten en wordt verzocht hetaanzien van de Republiek bij Z.M. te bevorderen"" (495, 557).",84
1619-03-29 00:00:00,549," Willem van Hertten, ruiter onder de compagnie van de heer van Potlitz, krijgtbrieven van voorschrijven 3 aan Overijssel voor de betaling van 373 gld., 12 st., behorendtot de door wijlen ,,grave"" Philips (Willem) van Nassau nagelaten schulden.",84
1619-03-29 00:00:00,550, De gedeputeerden van Groningen delen mee a dat hun principalen stipulerendat zij een redelijke genoegdoening moeten hebben wat betreft het nomineren van amb-,84
1619-03-30 00:00:00,551," De gedeputeerden van Zeeland delen mee dat het nodig is dat er aan de Een-dracht vier forten worden gebouwd, om te voorkomen dat de vijand uit Brabant via deondiepten van de Eendracht Tholen binnenvalt en zo de scheepvaart tussen Holland enZeeland belemmert.   Advies wordt gevraagd aan Maurits en de Raad van State a (603).   552 a . Bij brief dd. 28 maart adviseert het College ter Admiraliteit te Rotterdam af-wijzend op het rekest van Akersloot om subsidie op het volgens een nieuwe uitvindingbouwen van een jacht waarmee men naar het ,,Groene ofte Goudteylandt"" wil varen.H.H.M, conformeren zich hieraan (255, 952).",85
1619-03-30 00:00:00,553," Het College ter Admiraliteit te Amsterdam schrijft dd. 28 maart 3 dat het eroplet dat er geen want en touwwerk met bestemming Havana verkocht worden. Daar hetgerucht ging dat alle uitvoer van want en touwwerk verboden was heeft het zijn ontvan-ger-generaal gelast deze uitvoer toe te staan, uitgezonderd die naar Havana.   H.H.M, keuren dit voorlopig nog niet goed (384).",85
